gender,customer_type,age,type_of_travel,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,food_and_drink,inflight_entertainment,baggage_handling,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
Male,Loyal,38.0,Business travel,3809.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,39.0,15.0,Satisfied
Male,Loyal,42.0,Business travel,3809.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,133.0,177.0,Satisfied
Female,Loyal,60.0,Business travel,3809.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,0.0,10.0,Satisfied
Female,Loyal,50.0,Business travel,3809.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,39.0,37.0,Satisfied
Female,Loyal,35.0,Business travel,3809.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,34.0,Business travel,3809.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,9.0,10.0,Satisfied
Male,Loyal,46.0,Business travel,3809.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,0.0,4.0,Satisfied
Male,Loyal,57.0,Business travel,3809.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,Satisfied
Male,Loyal,56.0,Business travel,3809.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,0.0,13.0,Satisfied
Female,Loyal,46.0,Business travel,3809.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,3.0,11.0,Satisfied
Female,Loyal,55.0,Business travel,3809.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,0.0,Satisfied
Female,Loyal,58.0,Business travel,3810.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,Dissatisfied
Female,Loyal,55.0,Business travel,3810.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,0.0,2.0,Satisfied
Male,Loyal,36.0,Business travel,3810.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,56.0,Business travel,3810.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,55.0,Business travel,3810.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,59.0,Business travel,3810.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,0.0,Satisfied
Male,Loyal,35.0,Business travel,3810.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,17.0,8.0,Satisfied
Female,Loyal,35.0,Business travel,3810.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Female,Loyal,55.0,Business travel,3810.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Female,Loyal,27.0,Business travel,3810.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,37.0,67.0,Satisfied
Female,Loyal,45.0,Business travel,3810.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,70.0,111.0,Satisfied
Female,Loyal,43.0,Business travel,3811.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,39.0,Business travel,3811.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,172.0,177.0,Satisfied
Female,Loyal,57.0,Business travel,3811.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,33.0,Business travel,3811.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,0.0,2.0,Satisfied
Male,Loyal,52.0,Business travel,3811.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,0.0,0.0,Satisfied
Female,Disloyal,43.0,Business travel,3812.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,0.0,0.0,Neutral
Female,Loyal,48.0,Business travel,3812.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,Satisfied
Female,Loyal,17.0,Business travel,3812.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,44.0,Business travel,3813.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,45.0,Business travel,3813.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,48.0,Business travel,3813.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,93.0,86.0,Dissatisfied
Female,Loyal,45.0,Business travel,3813.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,2.0,Satisfied
Female,Loyal,34.0,Business travel,3813.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,Dissatisfied
Male,Loyal,54.0,Business travel,3813.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,32.0,Business travel,3814.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,0.0,0.0,Satisfied
Male,Loyal,59.0,Business travel,3814.0,2.0,4.0,3.0,3.0,5.0,5.0,4.0,7.0,0.0,Satisfied
Male,Loyal,32.0,Business travel,3814.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,49.0,Business travel,3814.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,60.0,Business travel,3814.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0,0.0,Satisfied
Female,Loyal,66.0,Business travel,3814.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,Dissatisfied
Female,Loyal,47.0,Business travel,3814.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,12.0,Satisfied
Female,Loyal,25.0,Business travel,3815.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,0.0,0.0,Unknown
Male,Loyal,40.0,Business travel,3815.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,44.0,Business travel,3815.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,7.0,Satisfied
Male,Loyal,45.0,Business travel,3815.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,21.0,Business travel,3815.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,46.0,Business travel,3815.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,8.0,0.0,Satisfied
Male,Loyal,39.0,Business travel,3815.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,53.0,Business travel,3815.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,0.0,5.0,Dissatisfied
Female,Loyal,52.0,Business travel,3815.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,27.0,Business travel,3816.0,1.0,1.0,3.0,5.0,5.0,4.0,5.0,13.0,2.0,Satisfied
Female,Loyal,48.0,Business travel,3816.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,0.0,1.0,Satisfied
Male,Loyal,42.0,Business travel,3816.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,48.0,Business travel,3816.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,Dissatisfied
Female,Loyal,37.0,Business travel,3816.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,68.0,Business travel,3817.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,59.0,Business travel,3817.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,43.0,Business travel,3817.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,43.0,Business travel,1597.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,56.0,Business travel,3817.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Disloyal,43.0,Business travel,3817.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,123.0,122.0,Neutral
Female,Loyal,42.0,Business travel,3818.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,59.0,Business travel,3818.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,34.0,18.0,Satisfied
Female,Loyal,43.0,Business travel,3818.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,0.0,Satisfied
Male,Loyal,24.0,Business travel,3818.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,Satisfied
Female,Loyal,46.0,Business travel,3818.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,0.0,15.0,Satisfied
Female,Loyal,41.0,Business travel,3818.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,90.0,74.0,Satisfied
Male,Loyal,45.0,Business travel,3818.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,41.0,Business travel,3819.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,0.0,0.0,Satisfied
Male,Loyal,44.0,Business travel,3819.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,60.0,Business travel,3819.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,0.0,Satisfied
Male,Loyal,55.0,Business travel,3819.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,58.0,Business travel,3820.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,59.0,Business travel,3820.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,24.0,Business travel,3820.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,13.0,0.0,Dissatisfied
Female,Loyal,51.0,Business travel,3820.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,31.0,24.0,Satisfied
Female,Loyal,50.0,Business travel,3820.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,23.0,54.0,Dissatisfied
Female,Loyal,50.0,Business travel,3820.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,42.0,Business travel,3820.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,Dissatisfied
Female,Loyal,34.0,Business travel,3821.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,40.0,Business travel,3821.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,0.0,4.0,Satisfied
Female,Loyal,60.0,Business travel,3821.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,60.0,Business travel,3821.0,2.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,0.0,Satisfied
Female,Loyal,32.0,Business travel,3821.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,0.0,23.0,Dissatisfied
Female,Loyal,42.0,Business travel,3821.0,1.0,1.0,1.0,5.0,5.0,3.0,2.0,0.0,0.0,Satisfied
Male,Loyal,42.0,Business travel,3821.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,60.0,Business travel,3822.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,0.0,Satisfied
Female,Loyal,48.0,Business travel,3822.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,0.0,6.0,Satisfied
Male,Loyal,30.0,Business travel,1597.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,10.0,0.0,Dissatisfied
Female,Loyal,39.0,Business travel,3822.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,6.0,9.0,Dissatisfied
Female,Loyal,65.0,Business travel,3822.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,46.0,Business travel,3822.0,1.0,4.0,4.0,5.0,1.0,1.0,3.0,18.0,8.0,Dissatisfied
Male,Loyal,50.0,Business travel,3822.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,60.0,Business travel,3823.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,53.0,Business travel,3823.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,2.0,Satisfied
Female,Loyal,42.0,Business travel,3823.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,Dissatisfied
Female,Loyal,39.0,Business travel,3823.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,27.0,14.0,Satisfied
Male,Loyal,50.0,Business travel,3823.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Female,Disloyal,43.0,Business travel,3823.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,0.0,0.0,Neutral
Male,Loyal,59.0,Business travel,3824.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,7.0,Satisfied
Female,Loyal,60.0,Business travel,3824.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,21.0,0.0,Satisfied
Male,Loyal,50.0,Business travel,3824.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,23.0,45.0,Satisfied
Female,Loyal,55.0,Business travel,3824.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,47.0,Business travel,3824.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,19.0,10.0,Satisfied
Male,Loyal,58.0,Business travel,3824.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,Satisfied
Female,Loyal,55.0,Business travel,3824.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,26.0,13.0,Satisfied
Male,Loyal,42.0,Business travel,3824.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,46.0,Business travel,3824.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,45.0,Business travel,3824.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,32.0,30.0,Satisfied
Female,Loyal,58.0,Business travel,3824.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,47.0,Business travel,3824.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,Satisfied
Male,Loyal,53.0,Business travel,3824.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0,26.0,15.0,Satisfied
Female,Loyal,43.0,Business travel,3824.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,0.0,Satisfied
Male,Loyal,38.0,Business travel,3824.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Male,Loyal,53.0,Business travel,3825.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,Satisfied
Male,Loyal,53.0,Business travel,3825.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,49.0,Business travel,3825.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,0.0,3.0,Satisfied
Male,Loyal,53.0,Business travel,3825.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,28.0,26.0,Satisfied
Male,Loyal,49.0,Business travel,3825.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,27.0,6.0,Satisfied
Female,Loyal,80.0,Business travel,3825.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,1.0,0.0,Dissatisfied
Male,Loyal,52.0,Business travel,3825.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,0.0,Satisfied
Male,Loyal,39.0,Business travel,3825.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,12.0,7.0,Satisfied
Male,Loyal,43.0,Business travel,3826.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,Unknown
Male,Loyal,52.0,Business travel,3826.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,25.0,28.0,Satisfied
Female,Loyal,45.0,Business travel,3826.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,39.0,24.0,Dissatisfied
Male,Loyal,53.0,Business travel,3826.0,1.0,1.0,5.0,3.0,5.0,5.0,3.0,18.0,0.0,Satisfied
Male,Loyal,45.0,Business travel,3826.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,6.0,1.0,Satisfied
Female,Loyal,39.0,Business travel,3826.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,52.0,Business travel,3826.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,17.0,Business travel,3826.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,0.0,0.0,Satisfied
Female,Loyal,80.0,Business travel,3826.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,57.0,Business travel,3826.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,0.0,0.0,Satisfied
Female,Loyal,32.0,Business travel,3826.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,34.0,Business travel,3827.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,Dissatisfied
Male,Loyal,52.0,Business travel,3827.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,47.0,Business travel,3827.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,10.0,13.0,Satisfied
Female,Loyal,38.0,Business travel,3827.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,0.0,0.0,Satisfied
Female,Loyal,39.0,Business travel,3827.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,24.0,22.0,Dissatisfied
Female,Loyal,46.0,Business travel,3828.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,8.0,5.0,Satisfied
Female,Loyal,25.0,Business travel,3828.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Unknown
Male,Loyal,38.0,Business travel,3828.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,20.0,35.0,Satisfied
Female,Loyal,42.0,Business travel,3828.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,37.0,Business travel,3828.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,0.0,0.0,Satisfied
Female,Loyal,43.0,Business travel,3828.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Female,Loyal,63.0,Business travel,3828.0,2.0,4.0,3.0,5.0,1.0,1.0,3.0,0.0,0.0,Satisfied
Male,Loyal,63.0,Business travel,3828.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,34.0,Business travel,3828.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,0.0,0.0,Satisfied
Male,Loyal,66.0,Business travel,3829.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,42.0,41.0,Dissatisfied
Male,Loyal,53.0,Business travel,3829.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,9.0,13.0,Satisfied
Male,Loyal,26.0,Business travel,3829.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,41.0,Business travel,3829.0,3.0,5.0,3.0,1.0,5.0,5.0,5.0,1.0,0.0,Satisfied
Female,Loyal,39.0,Business travel,3829.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Male,Loyal,50.0,Business travel,3829.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,57.0,Business travel,3829.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,70.0,73.0,Satisfied
Female,Loyal,38.0,Business travel,3829.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,49.0,Business travel,3829.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,50.0,Business travel,3829.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,12.0,Satisfied
Female,Loyal,40.0,Business travel,3829.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,14.0,0.0,Satisfied
Male,Loyal,43.0,Business travel,3829.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,87.0,74.0,Satisfied
Female,Loyal,38.0,Business travel,3829.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,92.0,83.0,Satisfied
Male,Loyal,44.0,Business travel,3829.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,25.0,25.0,Satisfied
Male,Loyal,45.0,Business travel,3829.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,58.0,Business travel,3830.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,8.0,0.0,Satisfied
Female,Loyal,54.0,Business travel,3830.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,2.0,Satisfied
Male,Loyal,43.0,Business travel,3830.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,47.0,Business travel,3830.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,0.0,Satisfied
Male,Loyal,47.0,Business travel,3830.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,11.0,1.0,Satisfied
Female,Disloyal,43.0,Business travel,3830.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,Neutral
Male,Loyal,45.0,Business travel,3831.0,4.0,1.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,32.0,Business travel,3831.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,97.0,94.0,Satisfied
Female,Loyal,46.0,Business travel,3831.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,50.0,Business travel,3831.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,0.0,2.0,Satisfied
Male,Loyal,50.0,Business travel,3831.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,60.0,Business travel,3831.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,39.0,Business travel,3832.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,Dissatisfied
Female,Loyal,36.0,Business travel,3832.0,2.0,4.0,3.0,5.0,2.0,5.0,3.0,0.0,0.0,Satisfied
Male,Loyal,41.0,Business travel,3832.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,57.0,Business travel,3832.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Female,Loyal,19.0,Business travel,3832.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,0.0,Satisfied
Female,Loyal,45.0,Business travel,3832.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,56.0,40.0,Satisfied
Female,Loyal,59.0,Business travel,3832.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,50.0,Business travel,3832.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,52.0,Business travel,3833.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,Satisfied
Female,Loyal,50.0,Business travel,3833.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,60.0,Business travel,3833.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,42.0,30.0,Satisfied
Male,Loyal,38.0,Business travel,3833.0,2.0,4.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,Satisfied
Male,Loyal,53.0,Business travel,3833.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,152.0,166.0,Satisfied
Female,Loyal,46.0,Business travel,3833.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,34.0,67.0,Satisfied
Female,Loyal,39.0,Business travel,3833.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,0.0,3.0,Satisfied
Male,Loyal,58.0,Business travel,3833.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,55.0,Business travel,3834.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,55.0,Business travel,3834.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,36.0,Business travel,3834.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,1.0,0.0,Satisfied
Male,Loyal,51.0,Business travel,3834.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,0.0,0.0,Satisfied
Female,Loyal,64.0,Business travel,3834.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Female,Loyal,58.0,Business travel,3834.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,15.0,7.0,Satisfied
Female,Loyal,22.0,Business travel,3834.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Male,Loyal,46.0,Business travel,3834.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,11.0,1.0,Satisfied
Male,Loyal,53.0,Business travel,3835.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,0.0,0.0,Satisfied
Male,Loyal,16.0,Business travel,3835.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,140.0,149.0,Dissatisfied
Female,Loyal,47.0,Business travel,3835.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,0.0,9.0,Satisfied
Male,Loyal,35.0,Business travel,3835.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,46.0,Business travel,3835.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,30.0,42.0,Satisfied
Male,Loyal,24.0,Business travel,3835.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,38.0,0.0,Satisfied
Male,Loyal,35.0,Business travel,3835.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,Neutral
Female,Loyal,56.0,Business travel,3835.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,0.0,2.0,Satisfied
Male,Loyal,56.0,Business travel,3835.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,56.0,Business travel,3836.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,0.0,0.0,Satisfied
Male,Loyal,20.0,Business travel,3836.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,43.0,Business travel,3836.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,Satisfied
Male,Loyal,52.0,Business travel,3836.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,8.0,10.0,Satisfied
Male,Loyal,33.0,Business travel,3836.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,Satisfied
Male,Loyal,47.0,Business travel,3836.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,0.0,7.0,Satisfied
Male,Loyal,50.0,Business travel,3836.0,3.0,5.0,5.0,2.0,3.0,3.0,2.0,0.0,6.0,Dissatisfied
